,name,album,year,artists,track_id,image,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
34,These Words,Unwritten,2004-08-30,['Natasha Bedingfield'],6MFQeWtk7kxWGydnJB2y36,https://i.scdn.co/image/ab67616d0000b273b337e1ca6629a53c66a3b0d4,0.734,0.636,5,-7.03,1,0.0815,0.0322,0.0,0.0808,0.931,96.987,audio_features,6MFQeWtk7kxWGydnJB2y36,spotify:track:6MFQeWtk7kxWGydnJB2y36,https://api.spotify.com/v1/tracks/6MFQeWtk7kxWGydnJB2y36,https://api.spotify.com/v1/audio-analysis/6MFQeWtk7kxWGydnJB2y36,216360,4
35,Soulmate,Pocketful Of Sunshine,2007-04-27,['Natasha Bedingfield'],2Ykf8tMyWIf9WZNIZlk1UP,https://i.scdn.co/image/ab67616d0000b273861f87fea3ad0f7b23453780,0.453,0.602,3,-5.56,0,0.038,0.351,0.0,0.117,0.349,169.753,audio_features,2Ykf8tMyWIf9WZNIZlk1UP,spotify:track:2Ykf8tMyWIf9WZNIZlk1UP,https://api.spotify.com/v1/tracks/2Ykf8tMyWIf9WZNIZlk1UP,https://api.spotify.com/v1/audio-analysis/2Ykf8tMyWIf9WZNIZlk1UP,213907,4
36,Nothing in This World,Paris (U.S. Standard Version),2006-08-14,['Paris Hilton'],4XRGwyAARL21fesc6BvliF,https://i.scdn.co/image/ab67616d0000b273442533891bd8dc4c1ce79049,0.724,0.772,11,-4.015,0,0.0328,0.00824,0.00454,0.0654,0.932,130.007,audio_features,4XRGwyAARL21fesc6BvliF,spotify:track:4XRGwyAARL21fesc6BvliF,https://api.spotify.com/v1/tracks/4XRGwyAARL21fesc6BvliF,https://api.spotify.com/v1/audio-analysis/4XRGwyAARL21fesc6BvliF,189933,4
37,Disappear,I AM...SASHA FIERCE,2008-11-14,['Beyoncé'],03LDjOt38LwvM9choMGGWU,https://i.scdn.co/image/ab67616d0000b273e13de7b8662b085b0885ffef,0.492,0.348,5,-10.676,1,0.0301,0.128,0.0,0.326,0.206,78.412,audio_features,03LDjOt38LwvM9choMGGWU,spotify:track:03LDjOt38LwvM9choMGGWU,https://api.spotify.com/v1/tracks/03LDjOt38LwvM9choMGGWU,https://api.spotify.com/v1/audio-analysis/03LDjOt38LwvM9choMGGWU,267453,4
38,Take A Bow,Good Girl Gone Bad: Reloaded,2008-06-02,['Rihanna'],3goSVuTt3fDYDP6kRnFwuL,https://i.scdn.co/image/ab67616d0000b273f9f27162ab1ed45b8d7a7e98,0.697,0.467,9,-7.536,1,0.0715,0.248,0.0,0.0941,0.572,82.082,audio_features,3goSVuTt3fDYDP6kRnFwuL,spotify:track:3goSVuTt3fDYDP6kRnFwuL,https://api.spotify.com/v1/tracks/3goSVuTt3fDYDP6kRnFwuL,https://api.spotify.com/v1/audio-analysis/3goSVuTt3fDYDP6kRnFwuL,229413,4
39,No One,As I Am (Expanded Edition),2007-11-09,['Alicia Keys'],6IwKcFdiRQZOWeYNhUiWIv,https://i.scdn.co/image/ab67616d0000b273ae33b6bc69fe5405f6884b7e,0.644,0.549,1,-5.415,0,0.0285,0.0209,8.85e-06,0.134,0.167,90.04,audio_features,6IwKcFdiRQZOWeYNhUiWIv,spotify:track:6IwKcFdiRQZOWeYNhUiWIv,https://api.spotify.com/v1/tracks/6IwKcFdiRQZOWeYNhUiWIv,https://api.spotify.com/v1/audio-analysis/6IwKcFdiRQZOWeYNhUiWIv,253813,4
40,Big Girls Don't Cry (Personal),The Dutchess,2006-09-13,['Fergie'],3Q4WeJmzxuDpzMu9QjQqbM,https://i.scdn.co/image/ab67616d0000b273eb59d8c00eb852e07b1c4b83,0.708,0.641,7,-4.296,1,0.0335,0.205,0.0,0.0945,0.253,113.082,audio_features,3Q4WeJmzxuDpzMu9QjQqbM,spotify:track:3Q4WeJmzxuDpzMu9QjQqbM,https://api.spotify.com/v1/tracks/3Q4WeJmzxuDpzMu9QjQqbM,https://api.spotify.com/v1/audio-analysis/3Q4WeJmzxuDpzMu9QjQqbM,268120,4
41,Not Fair,"It's Not Me, It's You",2009-01-26,['Lily Allen'],3NHXj1DBuoxA7HL0xfQAZC,https://i.scdn.co/image/ab67616d0000b2737124b6bf785117033d003590,0.718,0.806,5,-9.191,1,0.0376,0.052,0.0137,0.0932,0.929,121.488,audio_features,3NHXj1DBuoxA7HL0xfQAZC,spotify:track:3NHXj1DBuoxA7HL0xfQAZC,https://api.spotify.com/v1/tracks/3NHXj1DBuoxA7HL0xfQAZC,https://api.spotify.com/v1/audio-analysis/3NHXj1DBuoxA7HL0xfQAZC,202547,4
42,Chasing Pavements,19,2008-01-28,['Adele'],56pHllZT7QOacB0bP56ofx,https://i.scdn.co/image/ab67616d0000b273ed1f35398ed8d3ee33986c11,0.616,0.47,5,-6.092,0,0.0253,0.291,0.0,0.111,0.325,80.03,audio_features,56pHllZT7QOacB0bP56ofx,spotify:track:56pHllZT7QOacB0bP56ofx,https://api.spotify.com/v1/tracks/56pHllZT7QOacB0bP56ofx,https://api.spotify.com/v1/audio-analysis/56pHllZT7QOacB0bP56ofx,210507,4
43,Wreck of the Day,Wreck of the Day,2005,['Anna Nalick'],1qYXEnOKWK91Yn9MJJfjwb,https://i.scdn.co/image/ab67616d0000b27377b56ca401a6c40c2079f43b,0.465,0.348,7,-10.327,1,0.0296,0.262,0.000761,0.11,0.139,144.995,audio_features,1qYXEnOKWK91Yn9MJJfjwb,spotify:track:1qYXEnOKWK91Yn9MJJfjwb,https://api.spotify.com/v1/tracks/1qYXEnOKWK91Yn9MJJfjwb,https://api.spotify.com/v1/audio-analysis/1qYXEnOKWK91Yn9MJJfjwb,246507,3
44,Think Of You,One Cell In The Sea,2007,['A Fine Frenzy'],4PnV5cm4QDdxuq93xqEay3,https://i.scdn.co/image/ab67616d0000b273119ad2ebc0d33edf847ed8c6,0.666,0.528,1,-5.867,1,0.0342,0.407,0.0,0.119,0.238,122.004,audio_features,4PnV5cm4QDdxuq93xqEay3,spotify:track:4PnV5cm4QDdxuq93xqEay3,https://api.spotify.com/v1/tracks/4PnV5cm4QDdxuq93xqEay3,https://api.spotify.com/v1/audio-analysis/4PnV5cm4QDdxuq93xqEay3,245973,4
45,Better in Time,Spirit,2007,['Leona Lewis'],2iXBZ32Fz5VDCLeE0JIdX5,https://i.scdn.co/image/ab67616d0000b27334fd9eb8cd48e518598aec55,0.584,0.7,6,-4.251,1,0.0506,0.512,2.43e-05,0.13,0.549,163.953,audio_features,2iXBZ32Fz5VDCLeE0JIdX5,spotify:track:2iXBZ32Fz5VDCLeE0JIdX5,https://api.spotify.com/v1/tracks/2iXBZ32Fz5VDCLeE0JIdX5,https://api.spotify.com/v1/audio-analysis/2iXBZ32Fz5VDCLeE0JIdX5,234173,4
46,Smile,"Alright, Still (Bonus Track Version)",2006-05-08,['Lily Allen'],4aR9bPMAOFySBuQSbVWF3d,https://i.scdn.co/image/ab67616d0000b273903b3846b9843677ca51bad9,0.632,0.639,5,-5.938,1,0.0259,0.00143,0.0,0.221,0.733,95.506,audio_features,4aR9bPMAOFySBuQSbVWF3d,spotify:track:4aR9bPMAOFySBuQSbVWF3d,https://api.spotify.com/v1/tracks/4aR9bPMAOFySBuQSbVWF3d,https://api.spotify.com/v1/audio-analysis/4aR9bPMAOFySBuQSbVWF3d,196893,4
