,name,album,year,artists,track_id,image,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
20,Thank God I'm A Lizard,Family Portrait,2018-07-27,['Ross from Friends'],2nm6Vs67PYPj7EfFoE2L49,https://i.scdn.co/image/ab67616d0000b273e5ede01d67d1b1d36359187a,0.7,0.7,6,-9.429,0,0.0384,0.000853,0.483,0.0774,0.0364,124.004,audio_features,2nm6Vs67PYPj7EfFoE2L49,spotify:track:2nm6Vs67PYPj7EfFoE2L49,https://api.spotify.com/v1/tracks/2nm6Vs67PYPj7EfFoE2L49,https://api.spotify.com/v1/audio-analysis/2nm6Vs67PYPj7EfFoE2L49,306118,4
21,Revellers,Tread,2021-10-22,['Ross from Friends'],3urwWcJ0qooKo5UiqfeIae,https://i.scdn.co/image/ab67616d0000b2739eff4ce3343c1f1c7b949063,0.692,0.597,0,-12.217,0,0.049,0.0318,0.876,0.0698,0.459,125.017,audio_features,3urwWcJ0qooKo5UiqfeIae,spotify:track:3urwWcJ0qooKo5UiqfeIae,https://api.spotify.com/v1/tracks/3urwWcJ0qooKo5UiqfeIae,https://api.spotify.com/v1/audio-analysis/3urwWcJ0qooKo5UiqfeIae,413717,4
22,"Romeo, Romeo",The Outsiders,2017-08-04,['Ross from Friends'],2mKtGrZDFuDqV5Hf70JISz,https://i.scdn.co/image/ab67616d0000b2737a7a3502bd129f140cb5a341,0.74,0.95,3,-4.965,0,0.0533,0.104,0.852,0.102,0.904,124.99,audio_features,2mKtGrZDFuDqV5Hf70JISz,spotify:track:2mKtGrZDFuDqV5Hf70JISz,https://api.spotify.com/v1/tracks/2mKtGrZDFuDqV5Hf70JISz,https://api.spotify.com/v1/audio-analysis/2mKtGrZDFuDqV5Hf70JISz,468314,4
23,Burner,Burner,2021-01-14,['Ross from Friends'],79FRd4gq3o7yXSexLVsAFh,https://i.scdn.co/image/ab67616d0000b273d98285248e97ec6446c063c6,0.76,0.79,4,-7.864,0,0.0619,0.136,0.783,0.0724,0.364,127.0,audio_features,79FRd4gq3o7yXSexLVsAFh,spotify:track:79FRd4gq3o7yXSexLVsAFh,https://api.spotify.com/v1/tracks/79FRd4gq3o7yXSexLVsAFh,https://api.spotify.com/v1/audio-analysis/79FRd4gq3o7yXSexLVsAFh,308859,4
24,There's A Hole In My Heart,Aphelion EP,2018-04-06,['Ross from Friends'],5kzPhWFITyQVybtZmaVWyf,https://i.scdn.co/image/ab67616d0000b273063a26a66405a3de2eb7e93d,0.822,0.531,5,-11.181,0,0.076,0.169,0.803,0.0718,0.309,125.013,audio_features,5kzPhWFITyQVybtZmaVWyf,spotify:track:5kzPhWFITyQVybtZmaVWyf,https://api.spotify.com/v1/tracks/5kzPhWFITyQVybtZmaVWyf,https://api.spotify.com/v1/audio-analysis/5kzPhWFITyQVybtZmaVWyf,466165,4
25,Edison - Ross From Friends Remix,Edison (Ross From Friends Remix),2018-05-31,"['Westerman', 'Ross from Friends']",1zXvFPj56NCi0HPsQhMHKX,https://i.scdn.co/image/ab67616d0000b2739755c8a025a710751cb24e96,0.714,0.718,3,-8.995,1,0.0703,0.205,0.339,0.0917,0.643,122.01,audio_features,1zXvFPj56NCi0HPsQhMHKX,spotify:track:1zXvFPj56NCi0HPsQhMHKX,https://api.spotify.com/v1/tracks/1zXvFPj56NCi0HPsQhMHKX,https://api.spotify.com/v1/audio-analysis/1zXvFPj56NCi0HPsQhMHKX,312083,4
26,D1RT BOX,The Outsiders,2017-08-04,['Ross from Friends'],0UkKEyancOATw53OVlzVtE,https://i.scdn.co/image/ab67616d0000b2737a7a3502bd129f140cb5a341,0.812,0.866,0,-8.37,1,0.0653,0.074,0.886,0.34,0.504,110.013,audio_features,0UkKEyancOATw53OVlzVtE,spotify:track:0UkKEyancOATw53OVlzVtE,https://api.spotify.com/v1/tracks/0UkKEyancOATw53OVlzVtE,https://api.spotify.com/v1/audio-analysis/0UkKEyancOATw53OVlzVtE,273200,4
27,In An Emergency,"Don't Sleep, There Are Snakes",2017-04-14,['Ross from Friends'],5sGiXvKfWfEWK6jYtP7FI7,https://i.scdn.co/image/ab67616d0000b27350c8e28560e24d5c09e19792,0.762,0.951,0,-5.233,1,0.0577,0.138,0.383,0.0773,0.28,123.991,audio_features,5sGiXvKfWfEWK6jYtP7FI7,spotify:track:5sGiXvKfWfEWK6jYtP7FI7,https://api.spotify.com/v1/tracks/5sGiXvKfWfEWK6jYtP7FI7,https://api.spotify.com/v1/audio-analysis/5sGiXvKfWfEWK6jYtP7FI7,320081,4
28,The Revolution - Edit,The Revolution,2019-07-24,['Ross from Friends'],10sK5as9qNJTBPs4ALbRnn,https://i.scdn.co/image/ab67616d0000b273437b7f70ff95748206f6dde8,0.677,0.912,0,-6.89,1,0.0477,0.00739,0.352,0.073,0.722,124.026,audio_features,10sK5as9qNJTBPs4ALbRnn,spotify:track:10sK5as9qNJTBPs4ALbRnn,https://api.spotify.com/v1/tracks/10sK5as9qNJTBPs4ALbRnn,https://api.spotify.com/v1/audio-analysis/10sK5as9qNJTBPs4ALbRnn,251258,4
29,Squaz,Brainfeeder X,2018-11-16,['Various Artists'],3oWnubwEmwkZOlI3SxYekZ,https://i.scdn.co/image/ab67616d0000b273e494e5efdfc95a15d2276bbf,0.842,0.764,11,-8.016,1,0.0656,0.00119,0.22,0.22,0.282,123.974,audio_features,3oWnubwEmwkZOlI3SxYekZ,spotify:track:3oWnubwEmwkZOlI3SxYekZ,https://api.spotify.com/v1/tracks/3oWnubwEmwkZOlI3SxYekZ,https://api.spotify.com/v1/audio-analysis/3oWnubwEmwkZOlI3SxYekZ,335205,4
30,Crimson,The Outsiders,2017-08-04,['Ross from Friends'],3q47RufCCzXrimbWapHHY5,https://i.scdn.co/image/ab67616d0000b2737a7a3502bd129f140cb5a341,0.8,0.979,4,-6.354,1,0.0811,0.0312,0.512,0.13,0.514,119.999,audio_features,3q47RufCCzXrimbWapHHY5,spotify:track:3q47RufCCzXrimbWapHHY5,https://api.spotify.com/v1/tracks/3q47RufCCzXrimbWapHHY5,https://api.spotify.com/v1/audio-analysis/3q47RufCCzXrimbWapHHY5,444800,4
31,Crystal Catcher (weed),"Don't Sleep, There Are Snakes",2017-04-14,['Ross from Friends'],4OybwVVBecFxx4KKnQpcoV,https://i.scdn.co/image/ab67616d0000b27350c8e28560e24d5c09e19792,0.625,0.93,1,-7.702,0,0.108,0.116,0.602,0.211,0.351,123.981,audio_features,4OybwVVBecFxx4KKnQpcoV,spotify:track:4OybwVVBecFxx4KKnQpcoV,https://api.spotify.com/v1/tracks/4OybwVVBecFxx4KKnQpcoV,https://api.spotify.com/v1/audio-analysis/4OybwVVBecFxx4KKnQpcoV,251335,4
32,.biz,Alex Brown,2015-06-05,['Ross from Friends'],07WszrtumntRkhifsxhL2F,https://i.scdn.co/image/ab67616d0000b273dfaddba41c579c28f32f3850,0.728,0.764,1,-7.544,0,0.0631,0.536,0.834,0.883,0.663,126.002,audio_features,07WszrtumntRkhifsxhL2F,spotify:track:07WszrtumntRkhifsxhL2F,https://api.spotify.com/v1/tracks/07WszrtumntRkhifsxhL2F,https://api.spotify.com/v1/audio-analysis/07WszrtumntRkhifsxhL2F,250416,4
33,Phantom Ratio,Epiphany,2019-08-16,['Ross from Friends'],0OtNt80MQEMcz11wopMhjk,https://i.scdn.co/image/ab67616d0000b27315f412722fae3ceb7a8f7f3a,0.724,0.874,10,-9.184,0,0.0438,0.0218,0.901,0.0454,0.776,129.002,audio_features,0OtNt80MQEMcz11wopMhjk,spotify:track:0OtNt80MQEMcz11wopMhjk,https://api.spotify.com/v1/tracks/0OtNt80MQEMcz11wopMhjk,https://api.spotify.com/v1/audio-analysis/0OtNt80MQEMcz11wopMhjk,375592,4
34,Suzinak,The Outsiders,2017-08-04,['Ross from Friends'],4jfOVuy4GRlXQDwEpkLhM9,https://i.scdn.co/image/ab67616d0000b2737a7a3502bd129f140cb5a341,0.564,0.961,9,-5.909,0,0.349,0.0319,0.913,0.0884,0.107,125.009,audio_features,4jfOVuy4GRlXQDwEpkLhM9,spotify:track:4jfOVuy4GRlXQDwEpkLhM9,https://api.spotify.com/v1/tracks/4jfOVuy4GRlXQDwEpkLhM9,https://api.spotify.com/v1/audio-analysis/4jfOVuy4GRlXQDwEpkLhM9,388500,4
35,Donny Blew It,"Don't Sleep, There Are Snakes",2017-04-14,['Ross from Friends'],5N8nt25i77rAPxGzRnD4TS,https://i.scdn.co/image/ab67616d0000b27350c8e28560e24d5c09e19792,0.75,0.879,11,-6.977,1,0.0459,0.122,0.769,0.126,0.373,125.002,audio_features,5N8nt25i77rAPxGzRnD4TS,spotify:track:5N8nt25i77rAPxGzRnD4TS,https://api.spotify.com/v1/tracks/5N8nt25i77rAPxGzRnD4TS,https://api.spotify.com/v1/audio-analysis/5N8nt25i77rAPxGzRnD4TS,419622,4
36,Golf School,Alex Brown,2015-06-05,['Ross from Friends'],611vSubuIPetRAiBXVj8mL,https://i.scdn.co/image/ab67616d0000b273dfaddba41c579c28f32f3850,0.717,0.895,0,-7.784,0,0.0435,0.452,0.776,0.0571,0.538,124.985,audio_features,611vSubuIPetRAiBXVj8mL,spotify:track:611vSubuIPetRAiBXVj8mL,https://api.spotify.com/v1/tracks/611vSubuIPetRAiBXVj8mL,https://api.spotify.com/v1/audio-analysis/611vSubuIPetRAiBXVj8mL,354001,4
37,xoxoxo,"Don't Sleep, There Are Snakes",2017-04-14,['Ross from Friends'],46W0UOM3vgyp4UdL0xO3Qg,https://i.scdn.co/image/ab67616d0000b27350c8e28560e24d5c09e19792,0.81,0.937,1,-4.973,0,0.224,0.416,0.804,0.132,0.218,126.972,audio_features,46W0UOM3vgyp4UdL0xO3Qg,spotify:track:46W0UOM3vgyp4UdL0xO3Qg,https://api.spotify.com/v1/tracks/46W0UOM3vgyp4UdL0xO3Qg,https://api.spotify.com/v1/audio-analysis/46W0UOM3vgyp4UdL0xO3Qg,336782,4
