,name,album,year,artists,track_id,image,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
23,Hotel Room Service,Hotel Room Service,2009-06-11,['Pitbull'],32yIEFS62uS5ryhr2Xlooj,https://i.scdn.co/image/ab67616d0000b273d41866c3d31cbb1e7e8d6af0,0.849,0.599,6,-8.164,1,0.227,0.00301,0.000249,0.0763,0.761,126.003,audio_features,32yIEFS62uS5ryhr2Xlooj,spotify:track:32yIEFS62uS5ryhr2Xlooj,https://api.spotify.com/v1/tracks/32yIEFS62uS5ryhr2Xlooj,https://api.spotify.com/v1/audio-analysis/32yIEFS62uS5ryhr2Xlooj,238507,4
24,Lost on You,Lost on You,2016-12-09,['LP'],3Mh4EaJcfM4v2hpY49rjg6,https://i.scdn.co/image/ab67616d0000b2733b7f761a6d19ed94abe9b417,0.435,0.71,5,-6.427,0,0.0362,0.0968,0.0,0.093,0.681,173.997,audio_features,3Mh4EaJcfM4v2hpY49rjg6,spotify:track:3Mh4EaJcfM4v2hpY49rjg6,https://api.spotify.com/v1/tracks/3Mh4EaJcfM4v2hpY49rjg6,https://api.spotify.com/v1/audio-analysis/3Mh4EaJcfM4v2hpY49rjg6,268465,4
25,Je veux,Zaz,2010-05-10,['Zaz'],734dz1YaFITwawPpM25fSt,https://i.scdn.co/image/ab67616d0000b2733b5969aba116e8248a3e6369,0.525,0.807,2,-6.366,0,0.0725,0.251,0.0,0.0504,0.741,155.397,audio_features,734dz1YaFITwawPpM25fSt,spotify:track:734dz1YaFITwawPpM25fSt,https://api.spotify.com/v1/tracks/734dz1YaFITwawPpM25fSt,https://api.spotify.com/v1/audio-analysis/734dz1YaFITwawPpM25fSt,215933,4
26,Super Freak,Street Songs (Deluxe Edition),1981-04-07,['Rick James'],2dCmGcEOQrMQhMMS8Vj7Ca,https://i.scdn.co/image/ab67616d0000b27317f9e7e7784ed40b223e261c,0.838,0.794,9,-8.245,0,0.0531,0.22,0.0,0.0575,0.962,132.446,audio_features,2dCmGcEOQrMQhMMS8Vj7Ca,spotify:track:2dCmGcEOQrMQhMMS8Vj7Ca,https://api.spotify.com/v1/tracks/2dCmGcEOQrMQhMMS8Vj7Ca,https://api.spotify.com/v1/audio-analysis/2dCmGcEOQrMQhMMS8Vj7Ca,205467,4
27,Snowman,Everyday Is Christmas (Deluxe Edition),2018-11-01,['Sia'],7uoFMmxln0GPXQ0AcCBXRq,https://i.scdn.co/image/ab67616d0000b273d1410c1372fab1e516328fa8,0.716,0.512,1,-6.257,1,0.0331,0.483,0.0,0.0928,0.326,104.957,audio_features,7uoFMmxln0GPXQ0AcCBXRq,spotify:track:7uoFMmxln0GPXQ0AcCBXRq,https://api.spotify.com/v1/tracks/7uoFMmxln0GPXQ0AcCBXRq,https://api.spotify.com/v1/audio-analysis/7uoFMmxln0GPXQ0AcCBXRq,165907,3
28,Roar,PRISM,2013-01-01,['Katy Perry'],27tNWlhdAryQY04Gb2ZhUI,https://i.scdn.co/image/ab67616d0000b2731e9a057052d59004caf47e22,0.671,0.771,7,-4.821,0,0.0316,0.00492,7.28e-06,0.354,0.436,90.003,audio_features,27tNWlhdAryQY04Gb2ZhUI,spotify:track:27tNWlhdAryQY04Gb2ZhUI,https://api.spotify.com/v1/tracks/27tNWlhdAryQY04Gb2ZhUI,https://api.spotify.com/v1/audio-analysis/27tNWlhdAryQY04Gb2ZhUI,223546,4
29,Hit The Road Jack,Miami Lighthouse for the Blind Presents: Instrumental Magic,2006-10-01,"['Jeff Zavac', 'The Craetts']",7sXxvOVFtMr31xj0kX9BFV,https://i.scdn.co/image/ab67616d0000b27317c6cfbef9ca446772384cb5,0.593,0.752,8,-6.617,0,0.0313,0.0841,0.00308,0.197,0.935,172.087,audio_features,7sXxvOVFtMr31xj0kX9BFV,spotify:track:7sXxvOVFtMr31xj0kX9BFV,https://api.spotify.com/v1/tracks/7sXxvOVFtMr31xj0kX9BFV,https://api.spotify.com/v1/audio-analysis/7sXxvOVFtMr31xj0kX9BFV,129907,4
30,The Real Slim Shady,The Marshall Mathers LP,2000-05-23,['Eminem'],3yfqSUWxFvZELEM4PmlwIR,https://i.scdn.co/image/ab67616d0000b273dbb3dd82da45b7d7f31b1b42,0.949,0.661,5,-4.244,0,0.0572,0.0302,0.0,0.0454,0.76,104.504,audio_features,3yfqSUWxFvZELEM4PmlwIR,spotify:track:3yfqSUWxFvZELEM4PmlwIR,https://api.spotify.com/v1/tracks/3yfqSUWxFvZELEM4PmlwIR,https://api.spotify.com/v1/audio-analysis/3yfqSUWxFvZELEM4PmlwIR,284200,4
31,Poker Face,Poker Face,2008-09-26,['Lady Gaga'],3cJTPvEe33hGNJguNPAoBC,https://i.scdn.co/image/ab67616d0000b273d2a19aba02f7aff26536ea25,0.849,0.824,4,-4.61,1,0.0788,0.128,2.83e-06,0.0867,0.785,119.001,audio_features,3cJTPvEe33hGNJguNPAoBC,spotify:track:3cJTPvEe33hGNJguNPAoBC,https://api.spotify.com/v1/tracks/3cJTPvEe33hGNJguNPAoBC,https://api.spotify.com/v1/audio-analysis/3cJTPvEe33hGNJguNPAoBC,237533,4
32,Girlfriend,The Best Damn Thing (Expanded Edition),2007-04-17,['Avril Lavigne'],45hOioMDJktr86iKDHC8gr,https://i.scdn.co/image/ab67616d0000b273476cdf5837ae39eee951cc15,0.56,0.959,7,-2.433,1,0.102,0.000722,0.000221,0.209,0.669,163.983,audio_features,45hOioMDJktr86iKDHC8gr,spotify:track:45hOioMDJktr86iKDHC8gr,https://api.spotify.com/v1/tracks/45hOioMDJktr86iKDHC8gr,https://api.spotify.com/v1/audio-analysis/45hOioMDJktr86iKDHC8gr,216600,4
33,Under The Influence,The Marshall Mathers LP,2000-05-23,['Eminem'],5H3B1WtZYGmyOYOXgQltKU,https://i.scdn.co/image/ab67616d0000b273dbb3dd82da45b7d7f31b1b42,0.921,0.752,6,-4.32,1,0.27,0.0174,0.0,0.135,0.705,96.985,audio_features,5H3B1WtZYGmyOYOXgQltKU,spotify:track:5H3B1WtZYGmyOYOXgQltKU,https://api.spotify.com/v1/tracks/5H3B1WtZYGmyOYOXgQltKU,https://api.spotify.com/v1/audio-analysis/5H3B1WtZYGmyOYOXgQltKU,321667,4
34,Bubble Pop Electric,Love Angel Music Baby,2004-11-22,['Gwen Stefani'],4A2vjMnkAWgPVqwl3Xc7pu,https://i.scdn.co/image/ab67616d0000b273f049fc9322f0c93646cdcc77,0.566,0.976,1,-3.866,1,0.262,0.000527,0.00265,0.114,0.354,193.979,audio_features,4A2vjMnkAWgPVqwl3Xc7pu,spotify:track:4A2vjMnkAWgPVqwl3Xc7pu,https://api.spotify.com/v1/tracks/4A2vjMnkAWgPVqwl3Xc7pu,https://api.spotify.com/v1/audio-analysis/4A2vjMnkAWgPVqwl3Xc7pu,222360,4
35,Beggin (original version),So Dark The Con Of Man,2007-12-03,['Madcon'],1XyL3J7eTTKnxRZAM3LqIT,https://i.scdn.co/image/ab67616d0000b273197d278a26922f72a4d4b080,0.715,0.8,4,-5.144,0,0.057,0.0271,0.0,0.0648,0.445,129.023,audio_features,1XyL3J7eTTKnxRZAM3LqIT,spotify:track:1XyL3J7eTTKnxRZAM3LqIT,https://api.spotify.com/v1/tracks/1XyL3J7eTTKnxRZAM3LqIT,https://api.spotify.com/v1/audio-analysis/1XyL3J7eTTKnxRZAM3LqIT,216147,4
36,Summer Wine,Nancy & Lee,1968-01-01,"['Nancy Sinatra', 'Lee Hazlewood']",7zmVAVcT1oho7iWJGpApkE,https://i.scdn.co/image/ab67616d0000b2732a3c0fda11b85a7b00bc2c70,0.321,0.664,9,-5.902,0,0.0326,0.447,0.0,0.138,0.57,139.235,audio_features,7zmVAVcT1oho7iWJGpApkE,spotify:track:7zmVAVcT1oho7iWJGpApkE,https://api.spotify.com/v1/tracks/7zmVAVcT1oho7iWJGpApkE,https://api.spotify.com/v1/audio-analysis/7zmVAVcT1oho7iWJGpApkE,256280,4
37,Back In Black,Back In Black,1980-07-25,['AC/DC'],08mG3Y1vljYA6bvDt4Wqkj,https://i.scdn.co/image/ab67616d0000b2730b51f8d91f3a21e8426361ae,0.31,0.7,9,-5.678,1,0.047,0.011,0.00965,0.0828,0.763,188.386,audio_features,08mG3Y1vljYA6bvDt4Wqkj,spotify:track:08mG3Y1vljYA6bvDt4Wqkj,https://api.spotify.com/v1/tracks/08mG3Y1vljYA6bvDt4Wqkj,https://api.spotify.com/v1/audio-analysis/08mG3Y1vljYA6bvDt4Wqkj,255493,4
38,Without Me,The Eminem Show,2002-05-26,['Eminem'],7lQ8MOhq6IN2w8EYcFNSUk,https://i.scdn.co/image/ab67616d0000b2736ca5c90113b30c3c43ffb8f4,0.908,0.669,7,-2.827,1,0.0738,0.00286,0.0,0.237,0.662,112.238,audio_features,7lQ8MOhq6IN2w8EYcFNSUk,spotify:track:7lQ8MOhq6IN2w8EYcFNSUk,https://api.spotify.com/v1/tracks/7lQ8MOhq6IN2w8EYcFNSUk,https://api.spotify.com/v1/audio-analysis/7lQ8MOhq6IN2w8EYcFNSUk,290320,4
39,Godzilla (feat. Juice WRLD),Music To Be Murdered By,2020-01-17,['Eminem'],7FIWs0pqAYbP91WWM0vlTQ,https://i.scdn.co/image/ab67616d0000b2732f44aec83b20e40f3baef73c,0.808,0.745,10,-5.26,0,0.342,0.145,0.0,0.292,0.829,165.995,audio_features,7FIWs0pqAYbP91WWM0vlTQ,spotify:track:7FIWs0pqAYbP91WWM0vlTQ,https://api.spotify.com/v1/tracks/7FIWs0pqAYbP91WWM0vlTQ,https://api.spotify.com/v1/audio-analysis/7FIWs0pqAYbP91WWM0vlTQ,210800,4
40,Rap God,The Marshall Mathers LP2 (Deluxe),2013-11-05,['Eminem'],6or1bKJiZ06IlK0vFvY75k,https://i.scdn.co/image/ab67616d0000b273cb66bcc14c6f857c127d5969,0.708,0.843,7,-2.66,1,0.314,0.397,0.0,0.799,0.625,148.14,audio_features,6or1bKJiZ06IlK0vFvY75k,spotify:track:6or1bKJiZ06IlK0vFvY75k,https://api.spotify.com/v1/tracks/6or1bKJiZ06IlK0vFvY75k,https://api.spotify.com/v1/audio-analysis/6or1bKJiZ06IlK0vFvY75k,363521,4
