,name,album,year,artists,track_id,image,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
41,Temporary Fix,Made In The A.M. (Deluxe Edition),2015-11-13,['One Direction'],2Xcvt8NRLw0xbB3ClfW8MI,https://i.scdn.co/image/ab67616d0000b273241e4fe75732c9c4b49b94c3,0.556,0.902,4,-5.143,1,0.0449,9.17e-05,0.0,0.0888,0.96,145.914,audio_features,2Xcvt8NRLw0xbB3ClfW8MI,spotify:track:2Xcvt8NRLw0xbB3ClfW8MI,https://api.spotify.com/v1/tracks/2Xcvt8NRLw0xbB3ClfW8MI,https://api.spotify.com/v1/audio-analysis/2Xcvt8NRLw0xbB3ClfW8MI,175013,4
42,Candy,Take The Crown (Deluxe Edition),2012-11-05,['Robbie Williams'],5NlFXQ0si6U87gXs6hq81B,https://i.scdn.co/image/ab67616d0000b273ee74127a92398367d9dc2f07,0.715,0.791,10,-6.63,1,0.0414,0.0368,0.0,0.0694,0.879,116.043,audio_features,5NlFXQ0si6U87gXs6hq81B,spotify:track:5NlFXQ0si6U87gXs6hq81B,https://api.spotify.com/v1/tracks/5NlFXQ0si6U87gXs6hq81B,https://api.spotify.com/v1/audio-analysis/5NlFXQ0si6U87gXs6hq81B,201053,4
43,The Winner Takes It All,Super Trouper,1980,['ABBA'],2HeTmGTjl870ucJ8mF7zl5,https://i.scdn.co/image/ab67616d0000b273b068bc8047c241b565d80eb2,0.457,0.785,6,-6.783,1,0.0383,0.548,0.000781,0.082,0.522,126.947,audio_features,2HeTmGTjl870ucJ8mF7zl5,spotify:track:2HeTmGTjl870ucJ8mF7zl5,https://api.spotify.com/v1/tracks/2HeTmGTjl870ucJ8mF7zl5,https://api.spotify.com/v1/audio-analysis/2HeTmGTjl870ucJ8mF7zl5,294733,4
44,Heather,Kid Krow,2020-03-20,['Conan Gray'],4xqrdfXkTW4T0RauPLv3WA,https://i.scdn.co/image/ab67616d0000b27388e3cda6d29b2552d4d6bc43,0.357,0.425,5,-7.301,1,0.0333,0.584,0.0,0.322,0.27,102.078,audio_features,4xqrdfXkTW4T0RauPLv3WA,spotify:track:4xqrdfXkTW4T0RauPLv3WA,https://api.spotify.com/v1/tracks/4xqrdfXkTW4T0RauPLv3WA,https://api.spotify.com/v1/audio-analysis/4xqrdfXkTW4T0RauPLv3WA,198040,3
45,Primadonna,Electra Heart (Deluxe),2012-04-30,['MARINA'],4sOX1nhpKwFWPvoMMExi3q,https://i.scdn.co/image/ab67616d0000b273203e4c6a048df02a21cdd813,0.66,0.689,4,-2.671,0,0.0337,0.0884,0.0,0.0922,0.427,127.98,audio_features,4sOX1nhpKwFWPvoMMExi3q,spotify:track:4sOX1nhpKwFWPvoMMExi3q,https://api.spotify.com/v1/tracks/4sOX1nhpKwFWPvoMMExi3q,https://api.spotify.com/v1/audio-analysis/4sOX1nhpKwFWPvoMMExi3q,221075,4
46,Toxic,In The Zone,2003-11-13,['Britney Spears'],6I9VzXrHxO9rA9A5euc8Ak,https://i.scdn.co/image/ab67616d0000b273efc6988972cb04105f002cd4,0.774,0.838,5,-3.914,0,0.114,0.0249,0.025,0.242,0.924,143.04,audio_features,6I9VzXrHxO9rA9A5euc8Ak,spotify:track:6I9VzXrHxO9rA9A5euc8Ak,https://api.spotify.com/v1/tracks/6I9VzXrHxO9rA9A5euc8Ak,https://api.spotify.com/v1/audio-analysis/6I9VzXrHxO9rA9A5euc8Ak,198800,4
47,Take A Chance On Me,The Album,1977,['ABBA'],6vQN2a9QSgWcm74KEZYfDL,https://i.scdn.co/image/ab67616d0000b273dca40205d34a5975ef2f04ac,0.685,0.685,11,-8.103,1,0.0254,0.173,0.0,0.201,0.925,106.987,audio_features,6vQN2a9QSgWcm74KEZYfDL,spotify:track:6vQN2a9QSgWcm74KEZYfDL,https://api.spotify.com/v1/tracks/6vQN2a9QSgWcm74KEZYfDL,https://api.spotify.com/v1/audio-analysis/6vQN2a9QSgWcm74KEZYfDL,243933,4
48,Only Angel,Harry Styles,2017-05-12,['Harry Styles'],5Lbsc65org0b85kNsPkluY,https://i.scdn.co/image/ab67616d0000b2736c619c39c853f8b1d67b7859,0.554,0.842,5,-4.113,1,0.0397,0.287,0.0,0.106,0.348,114.036,audio_features,5Lbsc65org0b85kNsPkluY,spotify:track:5Lbsc65org0b85kNsPkluY,https://api.spotify.com/v1/tracks/5Lbsc65org0b85kNsPkluY,https://api.spotify.com/v1/audio-analysis/5Lbsc65org0b85kNsPkluY,291080,4
49,I Wanna Dance with Somebody (Who Loves Me),Whitney,1987-06-02,['Whitney Houston'],2tUBqZG2AbRi7Q0BIrVrEj,https://i.scdn.co/image/ab67616d0000b273cc57e9b00b87dd0f6e868347,0.709,0.824,1,-8.824,1,0.0453,0.207,0.000307,0.0888,0.867,118.818,audio_features,2tUBqZG2AbRi7Q0BIrVrEj,spotify:track:2tUBqZG2AbRi7Q0BIrVrEj,https://api.spotify.com/v1/tracks/2tUBqZG2AbRi7Q0BIrVrEj,https://api.spotify.com/v1/audio-analysis/2tUBqZG2AbRi7Q0BIrVrEj,291293,4
50,The Name Of The Game,The Album,1977,['ABBA'],4CGoNahcgmwPdesr6f5Tng,https://i.scdn.co/image/ab67616d0000b273dca40205d34a5975ef2f04ac,0.66,0.564,9,-8.683,1,0.0302,0.404,0.000106,0.0557,0.623,77.092,audio_features,4CGoNahcgmwPdesr6f5Tng,spotify:track:4CGoNahcgmwPdesr6f5Tng,https://api.spotify.com/v1/tracks/4CGoNahcgmwPdesr6f5Tng,https://api.spotify.com/v1/audio-analysis/4CGoNahcgmwPdesr6f5Tng,293933,4
51,Why Did It Have To Be Me?,Arrival,1976,['ABBA'],5mCQlqCkrfNei82Pp9WuzO,https://i.scdn.co/image/ab67616d0000b2733c60391b048d33edff6f3d62,0.557,0.888,2,-6.159,1,0.0379,0.541,0.00706,0.485,0.877,117.441,audio_features,5mCQlqCkrfNei82Pp9WuzO,spotify:track:5mCQlqCkrfNei82Pp9WuzO,https://api.spotify.com/v1/tracks/5mCQlqCkrfNei82Pp9WuzO,https://api.spotify.com/v1/audio-analysis/5mCQlqCkrfNei82Pp9WuzO,202400,4
52,Adore You,Adore You,2019-12-06,['Harry Styles'],1M4qEo4HE3PRaCOM7EXNJq,https://i.scdn.co/image/ab67616d0000b273da715ed2f440e2f409f58d47,0.676,0.771,8,-3.675,1,0.0483,0.0237,7e-06,0.102,0.569,99.048,audio_features,1M4qEo4HE3PRaCOM7EXNJq,spotify:track:1M4qEo4HE3PRaCOM7EXNJq,https://api.spotify.com/v1/tracks/1M4qEo4HE3PRaCOM7EXNJq,https://api.spotify.com/v1/audio-analysis/1M4qEo4HE3PRaCOM7EXNJq,207133,4
53,Girls on Film - 2010 Remaster,Duran Duran (Deluxe Edition),1981-06-15,['Duran Duran'],4EFkvOhgAmlHEfDfvfSoh5,https://i.scdn.co/image/ab67616d0000b2734984aa86fe9a5f99d73b60a4,0.725,0.859,7,-6.208,1,0.0636,0.0173,0.0137,0.048,0.53,131.697,audio_features,4EFkvOhgAmlHEfDfvfSoh5,spotify:track:4EFkvOhgAmlHEfDfvfSoh5,https://api.spotify.com/v1/tracks/4EFkvOhgAmlHEfDfvfSoh5,https://api.spotify.com/v1/audio-analysis/4EFkvOhgAmlHEfDfvfSoh5,212853,4
54,Sweet Creature,Harry Styles,2017-05-12,['Harry Styles'],5kRPPEWFJIMox5qIkQkiz5,https://i.scdn.co/image/ab67616d0000b2736c619c39c853f8b1d67b7859,0.427,0.262,7,-8.541,1,0.0276,0.746,0.0,0.068,0.228,104.085,audio_features,5kRPPEWFJIMox5qIkQkiz5,spotify:track:5kRPPEWFJIMox5qIkQkiz5,https://api.spotify.com/v1/tracks/5kRPPEWFJIMox5qIkQkiz5,https://api.spotify.com/v1/audio-analysis/5kRPPEWFJIMox5qIkQkiz5,224867,4
55,Super Freak,Street Songs,1981-04-07,['Rick James'],5vFFwU909VMZIBA7sZPtW0,https://i.scdn.co/image/ab67616d0000b2732651df923ee64ef8243cb3bd,0.835,0.809,9,-8.303,0,0.0521,0.222,0.0,0.0439,0.963,132.461,audio_features,5vFFwU909VMZIBA7sZPtW0,spotify:track:5vFFwU909VMZIBA7sZPtW0,https://api.spotify.com/v1/tracks/5vFFwU909VMZIBA7sZPtW0,https://api.spotify.com/v1/audio-analysis/5vFFwU909VMZIBA7sZPtW0,204547,4
56,Gimme! Gimme! Gimme! (A Man After Midnight),ABBA Gold,2008-01-01,['ABBA'],1DSfSCGnvhEP8XA2oKkcCq,https://i.scdn.co/image/ab67616d0000b273f7ecaf9daf2c1d5ca89f7312,0.706,0.655,2,-5.987,0,0.0281,0.0288,0.00408,0.32,0.694,119.376,audio_features,1DSfSCGnvhEP8XA2oKkcCq,spotify:track:1DSfSCGnvhEP8XA2oKkcCq,https://api.spotify.com/v1/tracks/1DSfSCGnvhEP8XA2oKkcCq,https://api.spotify.com/v1/audio-analysis/1DSfSCGnvhEP8XA2oKkcCq,289160,4
57,Carolina,Harry Styles,2017-05-12,['Harry Styles'],3Dwq1oiOFys6Sxr5SslmXw,https://i.scdn.co/image/ab67616d0000b2736c619c39c853f8b1d67b7859,0.624,0.673,4,-4.017,0,0.0268,0.000569,1.54e-06,0.104,0.458,121.986,audio_features,3Dwq1oiOFys6Sxr5SslmXw,spotify:track:3Dwq1oiOFys6Sxr5SslmXw,https://api.spotify.com/v1/tracks/3Dwq1oiOFys6Sxr5SslmXw,https://api.spotify.com/v1/audio-analysis/3Dwq1oiOFys6Sxr5SslmXw,189613,4
58,Sour Diesel,Icarus Falls,2018-12-14,['ZAYN'],3r7bVFHopFj2g8U4yKEpGJ,https://i.scdn.co/image/ab67616d0000b2732bdcb339402ebd78651f09c8,0.664,0.808,4,-4.31,0,0.0397,0.00285,0.00869,0.096,0.593,94.979,audio_features,3r7bVFHopFj2g8U4yKEpGJ,spotify:track:3r7bVFHopFj2g8U4yKEpGJ,https://api.spotify.com/v1/tracks/3r7bVFHopFj2g8U4yKEpGJ,https://api.spotify.com/v1/audio-analysis/3r7bVFHopFj2g8U4yKEpGJ,243947,4
59,Electric Love,Dopamine,2015-10-16,['BØRNS'],2GiJYvgVaD2HtM8GqD9EgQ,https://i.scdn.co/image/ab67616d0000b273cc2cf912462d8ae4ef856434,0.611,0.797,6,-7.627,0,0.0533,0.00543,0.00137,0.26,0.518,120.041,audio_features,2GiJYvgVaD2HtM8GqD9EgQ,spotify:track:2GiJYvgVaD2HtM8GqD9EgQ,https://api.spotify.com/v1/tracks/2GiJYvgVaD2HtM8GqD9EgQ,https://api.spotify.com/v1/audio-analysis/2GiJYvgVaD2HtM8GqD9EgQ,218107,4
60,Diana,Midnight Memories (Deluxe),2013-11-25,['One Direction'],6twW4ma6w0mOeejejPK0nY,https://i.scdn.co/image/ab67616d0000b2732f76b797c382bedcafdf45e1,0.549,0.868,2,-4.319,1,0.0614,0.0604,0.0,0.137,0.755,171.96,audio_features,6twW4ma6w0mOeejejPK0nY,spotify:track:6twW4ma6w0mOeejejPK0nY,https://api.spotify.com/v1/tracks/6twW4ma6w0mOeejejPK0nY,https://api.spotify.com/v1/audio-analysis/6twW4ma6w0mOeejejPK0nY,184667,4
61,Killer Queen - Remastered 2011,Sheer Heart Attack (Deluxe Edition 2011 Remaster),1974-11-08,['Queen'],4cIPLtg1avt2Jm3ne9S1zy,https://i.scdn.co/image/ab67616d0000b27309e2ec500166cf2d5ac21050,0.535,0.651,10,-6.326,1,0.0544,0.391,0.0,0.133,0.612,117.218,audio_features,4cIPLtg1avt2Jm3ne9S1zy,spotify:track:4cIPLtg1avt2Jm3ne9S1zy,https://api.spotify.com/v1/tracks/4cIPLtg1avt2Jm3ne9S1zy,https://api.spotify.com/v1/audio-analysis/4cIPLtg1avt2Jm3ne9S1zy,179600,4
62,Heartbreak Girl,5 Seconds Of Summer,2014-06-27,['5 Seconds of Summer'],54dlOdOzVCjbf9PY3WVrvn,https://i.scdn.co/image/ab67616d0000b2737dc82fe4b20e636156c68c1b,0.471,0.789,10,-3.62,1,0.0602,0.000962,0.0,0.0649,0.684,166.99,audio_features,54dlOdOzVCjbf9PY3WVrvn,spotify:track:54dlOdOzVCjbf9PY3WVrvn,https://api.spotify.com/v1/tracks/54dlOdOzVCjbf9PY3WVrvn,https://api.spotify.com/v1/audio-analysis/54dlOdOzVCjbf9PY3WVrvn,198374,4
63,Bad Girls,Matangi,2013-01-01,['M.I.A.'],6nzXkCBOhb2mxctNihOqbb,https://i.scdn.co/image/ab67616d0000b2733d6fa293f49903ed38fbe0de,0.639,0.912,1,-2.621,1,0.0615,0.00107,0.0,0.097,0.343,143.448,audio_features,6nzXkCBOhb2mxctNihOqbb,spotify:track:6nzXkCBOhb2mxctNihOqbb,https://api.spotify.com/v1/tracks/6nzXkCBOhb2mxctNihOqbb,https://api.spotify.com/v1/audio-analysis/6nzXkCBOhb2mxctNihOqbb,227520,4
64,Girl Almighty,FOUR (Deluxe),2014-11-17,['One Direction'],5UgsZiYk1lkEobuPHmRtWm,https://i.scdn.co/image/ab67616d0000b273d304ba2d71de306812eebaf4,0.508,0.895,9,-3.745,1,0.0414,0.0424,0.0,0.198,0.495,168.941,audio_features,5UgsZiYk1lkEobuPHmRtWm,spotify:track:5UgsZiYk1lkEobuPHmRtWm,https://api.spotify.com/v1/tracks/5UgsZiYk1lkEobuPHmRtWm,https://api.spotify.com/v1/audio-analysis/5UgsZiYk1lkEobuPHmRtWm,201853,4
65,I Knew You Were Trouble.,Red (Big Machine Radio Release Special),2012-10-22,['Taylor Swift'],6FB3v4YcR57y4tXFcdxI1E,https://i.scdn.co/image/ab67616d0000b2731c248e90c3e569f90aef9dec,0.622,0.469,3,-6.798,0,0.0363,0.00454,2.25e-06,0.0335,0.679,77.019,audio_features,6FB3v4YcR57y4tXFcdxI1E,spotify:track:6FB3v4YcR57y4tXFcdxI1E,https://api.spotify.com/v1/tracks/6FB3v4YcR57y4tXFcdxI1E,https://api.spotify.com/v1/audio-analysis/6FB3v4YcR57y4tXFcdxI1E,219720,4
66,I Kissed A Girl,One Of The Boys,2008,['Katy Perry'],25ZttbpeUKDOm3aghD2oBJ,https://i.scdn.co/image/ab67616d0000b27331cc26681b0164332fa26634,0.699,0.76,5,-3.173,1,0.0677,0.00223,0.0,0.132,0.696,129.996,audio_features,25ZttbpeUKDOm3aghD2oBJ,spotify:track:25ZttbpeUKDOm3aghD2oBJ,https://api.spotify.com/v1/tracks/25ZttbpeUKDOm3aghD2oBJ,https://api.spotify.com/v1/audio-analysis/25ZttbpeUKDOm3aghD2oBJ,179640,4
67,We Are Never Ever Getting Back Together,Red (Big Machine Radio Release Special),2012-10-22,['Taylor Swift'],0VwNdo84DaVYLIkbVO86ND,https://i.scdn.co/image/ab67616d0000b2731c248e90c3e569f90aef9dec,0.628,0.676,7,-5.911,1,0.0916,0.00957,2.65e-05,0.121,0.75,85.984,audio_features,0VwNdo84DaVYLIkbVO86ND,spotify:track:0VwNdo84DaVYLIkbVO86ND,https://api.spotify.com/v1/tracks/0VwNdo84DaVYLIkbVO86ND,https://api.spotify.com/v1/audio-analysis/0VwNdo84DaVYLIkbVO86ND,193147,4
68,Wake Me Up Before You Go-Go,Make It Big,1984-10-23,['Wham!'],0ikz6tENMONtK6qGkOrU3c,https://i.scdn.co/image/ab67616d0000b273a2fc41b0dd6ce4f0d16a4c46,0.62,0.573,0,-11.893,1,0.0423,0.271,0.0,0.0607,0.897,81.548,audio_features,0ikz6tENMONtK6qGkOrU3c,spotify:track:0ikz6tENMONtK6qGkOrU3c,https://api.spotify.com/v1/tracks/0ikz6tENMONtK6qGkOrU3c,https://api.spotify.com/v1/audio-analysis/0ikz6tENMONtK6qGkOrU3c,231333,4
69,Angeleyes,Voulez-Vous,1979,['ABBA'],7rWgGyRK7RAqAAXy4bLft9,https://i.scdn.co/image/ab67616d0000b273aa22899360d8ba6704732dec,0.719,0.922,11,-6.091,1,0.0338,0.523,0.000163,0.0867,0.964,133.113,audio_features,7rWgGyRK7RAqAAXy4bLft9,spotify:track:7rWgGyRK7RAqAAXy4bLft9,https://api.spotify.com/v1/tracks/7rWgGyRK7RAqAAXy4bLft9,https://api.spotify.com/v1/audio-analysis/7rWgGyRK7RAqAAXy4bLft9,260893,4
70,Kids In America,Kim Wilde,1981,['Kim Wilde'],1YGZyfvdgZxzipWoWYVKxi,https://i.scdn.co/image/ab67616d0000b273487fc5e15290dc70ec3154ae,0.557,0.782,4,-3.899,1,0.0475,0.0953,6.75e-06,0.118,0.305,159.621,audio_features,1YGZyfvdgZxzipWoWYVKxi,spotify:track:1YGZyfvdgZxzipWoWYVKxi,https://api.spotify.com/v1/tracks/1YGZyfvdgZxzipWoWYVKxi,https://api.spotify.com/v1/audio-analysis/1YGZyfvdgZxzipWoWYVKxi,205533,4
71,Cherry Bomb,Glorious Results of a Misspent Youth (Expanded Edition),1984-10-01,['Joan Jett & the Blackhearts'],5Eald1GAoLr6NNtOkgOaMO,https://i.scdn.co/image/ab67616d0000b273bab4664783519f9fbb1c75c3,0.533,0.926,11,-6.139,1,0.0525,0.225,4.8e-05,0.0572,0.401,128.51,audio_features,5Eald1GAoLr6NNtOkgOaMO,spotify:track:5Eald1GAoLr6NNtOkgOaMO,https://api.spotify.com/v1/tracks/5Eald1GAoLr6NNtOkgOaMO,https://api.spotify.com/v1/audio-analysis/5Eald1GAoLr6NNtOkgOaMO,155747,4
72,Sweat,Nobody Is Listening,2021-01-15,['ZAYN'],6ZHRi0QxzSnlevyhyNkj4a,https://i.scdn.co/image/ab67616d0000b273f160ff1c91caffd9e24cc736,0.532,0.584,7,-6.659,0,0.0444,0.00227,0.00308,0.126,0.165,161.738,audio_features,6ZHRi0QxzSnlevyhyNkj4a,spotify:track:6ZHRi0QxzSnlevyhyNkj4a,https://api.spotify.com/v1/tracks/6ZHRi0QxzSnlevyhyNkj4a,https://api.spotify.com/v1/audio-analysis/6ZHRi0QxzSnlevyhyNkj4a,232267,4
73,Come On Eileen - Single Edit,Come On Eileen / Dubious,2009-01-01,['Dexys Midnight Runners'],6nWcEzyxDozQcmxMoNJtYx,https://i.scdn.co/image/ab67616d0000b2730303d04c5235ef77359ee144,0.41,0.874,0,-4.286,1,0.0907,0.197,0.0,0.0843,0.824,107.08,audio_features,6nWcEzyxDozQcmxMoNJtYx,spotify:track:6nWcEzyxDozQcmxMoNJtYx,https://api.spotify.com/v1/tracks/6nWcEzyxDozQcmxMoNJtYx,https://api.spotify.com/v1/audio-analysis/6nWcEzyxDozQcmxMoNJtYx,205933,4
74,S&M,Loud,2010-11-16,['Rihanna'],0C4ejWmOTMv8vuYj85mf8m,https://i.scdn.co/image/ab67616d0000b2732ed326786e4c61c6b1dbf222,0.767,0.682,1,-5.02,1,0.042,0.0113,0.00016,0.104,0.833,127.975,audio_features,0C4ejWmOTMv8vuYj85mf8m,spotify:track:0C4ejWmOTMv8vuYj85mf8m,https://api.spotify.com/v1/tracks/0C4ejWmOTMv8vuYj85mf8m,https://api.spotify.com/v1/audio-analysis/0C4ejWmOTMv8vuYj85mf8m,243533,4
75,Your Song,Elton John,1970-04-10,['Elton John'],38zsOOcu31XbbYj9BIPUF1,https://i.scdn.co/image/ab67616d0000b2734b292ed7c7360a04d3d6b74a,0.554,0.315,3,-11.028,1,0.0298,0.828,5.53e-06,0.101,0.325,128.157,audio_features,38zsOOcu31XbbYj9BIPUF1,spotify:track:38zsOOcu31XbbYj9BIPUF1,https://api.spotify.com/v1/tracks/38zsOOcu31XbbYj9BIPUF1,https://api.spotify.com/v1/audio-analysis/38zsOOcu31XbbYj9BIPUF1,241787,4
76,Oops!...I Did It Again,Oops!... I Did It Again,2000-05-16,['Britney Spears'],6naxalmIoLFWR0siv8dnQQ,https://i.scdn.co/image/ab67616d0000b2732aa20611c7fb964a74ab01a6,0.751,0.834,1,-5.444,0,0.0437,0.3,1.77e-05,0.355,0.894,95.053,audio_features,6naxalmIoLFWR0siv8dnQQ,spotify:track:6naxalmIoLFWR0siv8dnQQ,https://api.spotify.com/v1/tracks/6naxalmIoLFWR0siv8dnQQ,https://api.spotify.com/v1/audio-analysis/6naxalmIoLFWR0siv8dnQQ,211160,4
77,Bad Reputation,Bad Reputation (Expanded Edition),1981-01-23,['Joan Jett & the Blackhearts'],7pu8AhGUxHZSCWTkQ2eb5M,https://i.scdn.co/image/ab67616d0000b273649fa6da25444974c752db30,0.378,0.974,6,-4.055,1,0.194,0.00192,0.0139,0.0588,0.824,203.715,audio_features,7pu8AhGUxHZSCWTkQ2eb5M,spotify:track:7pu8AhGUxHZSCWTkQ2eb5M,https://api.spotify.com/v1/tracks/7pu8AhGUxHZSCWTkQ2eb5M,https://api.spotify.com/v1/audio-analysis/7pu8AhGUxHZSCWTkQ2eb5M,169187,4
78,Hey Mickey,Hey Mickey,2020-01-24,['Toni Basil'],5G9KcZaxfCysfv4EryCB9b,https://i.scdn.co/image/ab67616d0000b273b08e2cc107fa43851506e876,0.595,0.928,4,-4.457,1,0.0503,0.0569,0.0,0.0336,0.982,149.975,audio_features,5G9KcZaxfCysfv4EryCB9b,spotify:track:5G9KcZaxfCysfv4EryCB9b,https://api.spotify.com/v1/tracks/5G9KcZaxfCysfv4EryCB9b,https://api.spotify.com/v1/audio-analysis/5G9KcZaxfCysfv4EryCB9b,252885,4
79,Grace Kelly,Life In Cartoon Motion,2006-01-01,['MIKA'],2SDx0PooHZI1SQKR0y44bs,https://i.scdn.co/image/ab67616d0000b2733408a925e0bcb7940f864a0e,0.675,0.828,0,-5.799,1,0.0454,0.0242,0.0102,0.364,0.669,122.229,audio_features,2SDx0PooHZI1SQKR0y44bs,spotify:track:2SDx0PooHZI1SQKR0y44bs,https://api.spotify.com/v1/tracks/2SDx0PooHZI1SQKR0y44bs,https://api.spotify.com/v1/audio-analysis/2SDx0PooHZI1SQKR0y44bs,187733,4
80,Lollipop,Life In Cartoon Motion,2006-01-01,['MIKA'],2NjhV99ncY4A5lSkTHvTtU,https://i.scdn.co/image/ab67616d0000b2733408a925e0bcb7940f864a0e,0.714,0.621,1,-5.343,1,0.0641,0.0352,1.63e-05,0.11,0.892,96.007,audio_features,2NjhV99ncY4A5lSkTHvTtU,spotify:track:2NjhV99ncY4A5lSkTHvTtU,https://api.spotify.com/v1/tracks/2NjhV99ncY4A5lSkTHvTtU,https://api.spotify.com/v1/audio-analysis/2NjhV99ncY4A5lSkTHvTtU,183533,4
81,Baby Got Back,Mack Daddy,1992-01-01,['Sir Mix-A-Lot'],1SAkL1mYNJlaqnBQxVZrRl,https://i.scdn.co/image/ab67616d0000b273f82c7e4376cf8267fb396b7d,0.926,0.669,1,-11.271,1,0.301,0.0051,0.0,0.0887,0.642,128.462,audio_features,1SAkL1mYNJlaqnBQxVZrRl,spotify:track:1SAkL1mYNJlaqnBQxVZrRl,https://api.spotify.com/v1/tracks/1SAkL1mYNJlaqnBQxVZrRl,https://api.spotify.com/v1/audio-analysis/1SAkL1mYNJlaqnBQxVZrRl,262827,4
82,Don't Speak,Tragic Kingdom,1995-10-10,['No Doubt'],7H8zey5My6uNdD2TxeCb9F,https://i.scdn.co/image/ab67616d0000b273ada8d00d23273a097e6df364,0.522,0.707,5,-7.113,0,0.0354,0.24,2.04e-05,0.156,0.572,76.05,audio_features,7H8zey5My6uNdD2TxeCb9F,spotify:track:7H8zey5My6uNdD2TxeCb9F,https://api.spotify.com/v1/tracks/7H8zey5My6uNdD2TxeCb9F,https://api.spotify.com/v1/audio-analysis/7H8zey5My6uNdD2TxeCb9F,263000,4
83,Always,Yours,2018-10-19,['Isak Danielson'],0lQaP3ttoUjMprcvRu3yeI,https://i.scdn.co/image/ab67616d0000b2736f16729be224e7420b4982a7,0.691,0.452,11,-8.026,1,0.0472,0.356,0.0,0.308,0.55,112.966,audio_features,0lQaP3ttoUjMprcvRu3yeI,spotify:track:0lQaP3ttoUjMprcvRu3yeI,https://api.spotify.com/v1/tracks/0lQaP3ttoUjMprcvRu3yeI,https://api.spotify.com/v1/audio-analysis/0lQaP3ttoUjMprcvRu3yeI,213451,4
84,She's A Rainbow,She's A Rainbow / Dandelion / We Love You,2020-10-09,['The Rolling Stones'],6KOtheMY0KN4s9TrQHr9It,https://i.scdn.co/image/ab67616d0000b273b98f37642280c7edad050c5e,0.464,0.824,10,-7.359,1,0.0374,0.467,0.018,0.33,0.539,109.298,audio_features,6KOtheMY0KN4s9TrQHr9It,spotify:track:6KOtheMY0KN4s9TrQHr9It,https://api.spotify.com/v1/tracks/6KOtheMY0KN4s9TrQHr9It,https://api.spotify.com/v1/audio-analysis/6KOtheMY0KN4s9TrQHr9It,253720,4
85,One Week,Stunt (20th Anniversary Edition),1998-07-07,['Barenaked Ladies'],29hBRadFZf9QTGRHZmxm65,https://i.scdn.co/image/ab67616d0000b2737d2055190ae60ffa4c74d13c,0.702,0.898,9,-6.003,1,0.0373,0.00854,0.000154,0.0917,0.731,112.845,audio_features,29hBRadFZf9QTGRHZmxm65,spotify:track:29hBRadFZf9QTGRHZmxm65,https://api.spotify.com/v1/tracks/29hBRadFZf9QTGRHZmxm65,https://api.spotify.com/v1/audio-analysis/29hBRadFZf9QTGRHZmxm65,169760,4
86,We Didn't Start the Fire,Storm Front,1989-10-17,['Billy Joel'],3Cx4yrFaX8CeHwBMReOWXI,https://i.scdn.co/image/ab67616d0000b2731946747b8692919f98918ec4,0.712,0.967,7,-5.206,1,0.047,0.0771,0.0,0.356,0.895,145.024,audio_features,3Cx4yrFaX8CeHwBMReOWXI,spotify:track:3Cx4yrFaX8CeHwBMReOWXI,https://api.spotify.com/v1/tracks/3Cx4yrFaX8CeHwBMReOWXI,https://api.spotify.com/v1/audio-analysis/3Cx4yrFaX8CeHwBMReOWXI,287733,4
87,It's Still Rock and Roll to Me,Glass Houses,1980-03-12,['Billy Joel'],64UioB4Nmwgn2f4cbIpAkl,https://i.scdn.co/image/ab67616d0000b27322d5199692d318c28d6c7d9b,0.752,0.684,0,-7.599,1,0.15,0.0994,0.0,0.0897,0.539,141.075,audio_features,64UioB4Nmwgn2f4cbIpAkl,spotify:track:64UioB4Nmwgn2f4cbIpAkl,https://api.spotify.com/v1/tracks/64UioB4Nmwgn2f4cbIpAkl,https://api.spotify.com/v1/audio-analysis/64UioB4Nmwgn2f4cbIpAkl,176440,4
88,Whistle For The Choir,Costello Music,2007-01-01,['The Fratellis'],3jp7Ryj1sX3riA7NQaVlLd,https://i.scdn.co/image/ab67616d0000b27390b7c466e878862b5a9cece3,0.599,0.691,4,-4.571,1,0.0301,0.0489,0.0,0.0835,0.729,131.578,audio_features,3jp7Ryj1sX3riA7NQaVlLd,spotify:track:3jp7Ryj1sX3riA7NQaVlLd,https://api.spotify.com/v1/tracks/3jp7Ryj1sX3riA7NQaVlLd,https://api.spotify.com/v1/audio-analysis/3jp7Ryj1sX3riA7NQaVlLd,215853,4
89,30/90,"tick, tick... BOOM! (Soundtrack from the Netflix Film)",2021-11-12,"[""The Cast of Netflix's Film tick, tick... BOOM!""]",55MIRLbZzpYSmMlRt9ZDWM,https://i.scdn.co/image/ab67616d0000b27321b999d57c62a5f362633a48,0.466,0.789,0,-5.956,1,0.0663,0.0146,0.0,0.0637,0.36,175.772,audio_features,55MIRLbZzpYSmMlRt9ZDWM,spotify:track:55MIRLbZzpYSmMlRt9ZDWM,https://api.spotify.com/v1/tracks/55MIRLbZzpYSmMlRt9ZDWM,https://api.spotify.com/v1/audio-analysis/55MIRLbZzpYSmMlRt9ZDWM,262505,4
